Id,PID,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Bsmt Qual,Bsmt Exposure,Total Bsmt SF,Heating QC,Bedroom AbvGr,Fireplaces,Garage Cars,SalePrice,Street_isPaved,Lotshape_isRegular,isSlopeNormal,is_remodeled,is_roofGable,hasgood_Exterior,is_fullfurnished,has_centralAir,total_full_baths,total_half_baths,has_1pluskitchen,has_paveddriveway,has_pool,has_Porch,isNeigh_collgcr_oldtown,is_densityHigh,log_SalePrice,Foundation_PConc,Sale Type_New Home,proximity_to_veryClose,House_style_1_story,House_style_Splitlevel,house_age_Contemporary,house_age_Medieval,house_age_Stone-age
586,534128190,80,10400,6,7,3,1,932,4,5,1,2,256900,1,1,1,0,1,1,0,1,2,1,0,1,0,1,0,0,12.456442183097975,1,0,0,0,0,0,0,0
1947,535375130,60,10134,5,6,3,1,735,4,2,0,1,109000,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,11.59910316121128,0,0,0,0,0,0,0,1
815,906226140,64,7007,5,5,0,0,0,3,4,0,2,113722,1,1,1,0,1,1,1,1,2,0,1,1,0,0,0,0,11.641512152666213,0,0,0,1,0,0,0,0
831,906392110,78,11645,8,5,5,4,1498,5,3,1,3,237000,1,1,1,1,1,1,0,1,2,0,0,1,0,1,1,1,12.375815420117268,1,0,0,1,0,1,0,0
1919,535151110,60,8250,5,7,3,1,1053,4,3,0,2,142100,1,1,1,0,1,1,0,1,2,0,0,1,0,1,0,1,11.864286314085192,0,0,0,1,0,0,0,0
2306,526302030,68,11027,6,5,3,1,1178,4,2,0,2,149900,1,0,1,0,0,1,0,1,3,0,0,1,0,0,0,1,11.917723684090689,0,0,0,1,0,0,0,0
430,528108130,95,12350,9,5,5,3,2020,5,3,1,3,404000,1,1,1,1,0,1,0,1,3,0,0,1,0,1,0,1,12.909170156943286,1,0,0,1,0,1,0,0
2618,535425080,68,18275,7,8,3,4,1438,3,3,2,2,277500,1,0,1,0,1,1,0,1,4,0,0,1,0,1,0,1,12.533576212168626,0,0,0,0,0,0,0,0
245,906201030,77,9206,6,5,4,1,741,3,3,1,2,178000,1,1,1,0,1,1,0,1,2,1,0,1,0,1,0,0,12.089538829274222,0,0,0,0,0,0,1,0
462,528186180,48,6240,8,5,4,1,1324,5,2,1,2,254000,1,1,1,1,0,1,0,1,3,0,0,1,0,1,0,1,12.445089546000673,1,0,0,1,0,1,0,0
1625,527162090,63,7875,7,5,4,1,1237,4,3,1,2,176000,1,1,1,0,1,1,0,1,2,0,0,1,0,1,0,1,12.078239274020289,1,0,0,1,0,0,1,0
2381,528106010,111,16259,9,5,5,3,1249,5,4,0,3,342643,1,1,1,1,1,1,0,1,3,1,0,1,0,1,0,1,12.7444443677961,1,1,0,0,0,1,0,0
1827,532378240,68,6173,5,6,3,1,876,3,3,0,1,125500,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,11.740061037553975,0,0,0,1,0,0,0,0
1580,916402015,75,12890,6,5,4,1,1495,5,3,1,2,150000,1,0,1,0,1,1,0,1,2,0,0,1,0,1,0,0,11.918390573078392,0,0,0,1,0,0,1,0
1803,528480180,84,10440,8,5,4,2,1574,5,2,1,2,261329,1,1,1,1,1,1,0,1,2,0,0,1,0,1,0,1,12.473535428894305,1,1,0,1,0,1,0,0
1132,531363060,63,7500,7,5,4,1,1080,5,3,0,0,141000,1,1,1,1,1,1,0,1,2,0,0,1,0,0,0,0,11.856515169360305,1,0,0,1,0,1,0,0
1941,535353050,75,9532,4,6,3,1,1105,4,3,1,1,153000,1,1,1,0,1,1,0,1,2,0,0,1,1,0,0,1,11.938193200374572,0,0,0,1,0,0,0,0
1742,528228270,53,3922,7,5,5,3,1258,5,2,1,3,172500,1,1,1,1,1,1,0,1,2,0,0,1,0,1,0,0,12.058152515453552,1,1,0,1,0,1,0,0
2026,903425280,60,8730,6,7,3,1,698,5,3,0,1,153575,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,11.941944326032129,0,0,1,0,0,0,0,1
2245,911128020,60,6060,5,9,3,1,837,5,2,0,1,124900,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,11.73526869611367,0,0,0,1,0,0,0,1
1691,528106040,107,14450,9,5,5,4,2121,5,3,1,3,415298,1,1,1,1,1,1,0,1,2,1,0,1,0,1,0,1,12.936751613811438,1,1,0,1,0,1,0,0
725,902405120,60,5400,6,6,3,1,972,5,3,0,1,119000,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,11.686878772093667,0,0,0,0,0,0,0,1
1787,528435070,85,10000,8,5,4,3,1588,5,3,1,3,227000,1,1,1,1,0,1,0,1,2,0,0,1,0,1,0,1,12.332705296463539,1,0,0,1,0,1,0,0
1216,534426040,72,10007,5,7,3,1,1053,5,3,0,1,145500,1,0,1,1,1,1,0,1,2,1,0,1,0,0,0,1,11.887931365593685,0,0,0,1,0,0,0,0
2654,902206020,52,7830,3,5,2,1,492,3,1,0,1,61500,1,1,1,0,1,1,0,1,2,0,0,0,0,1,1,1,11.02679245379461,0,0,0,1,0,0,0,1
2310,526354020,90,11727,7,6,3,2,1851,4,3,1,2,192100,1,1,1,0,1,1,0,1,2,0,0,1,0,1,0,1,12.165771348756648,0,0,0,1,0,0,0,0
761,903484110,60,10320,6,7,3,1,698,5,3,0,1,116000,1,1,1,0,1,1,0,1,2,1,0,1,0,1,0,0,11.661345470088502,0,0,1,0,0,0,0,1
1884,534276070,65,10482,6,8,3,3,588,5,3,0,1,145000,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,11.884489021402711,0,0,0,0,1,0,0,0
449,528166090,110,15274,9,5,5,1,2452,5,3,1,3,445000,1,0,1,1,0,1,0,1,4,0,0,1,0,1,0,1,13.005829561148378,1,0,0,1,0,1,0,0
856,907202050,61,8800,5,7,4,2,1040,3,3,0,2,150500,1,0,1,1,1,1,0,1,2,0,0,1,0,1,1,1,11.921718363171067,0,0,0,1,0,0,0,0
11,527163010,75,10000,6,5,4,1,763,4,3,1,2,175900,1,0,1,0,1,1,0,1,2,1,0,1,0,1,0,1,12.077670930725649,1,0,0,0,0,0,1,0
389,527375180,78,10140,6,6,3,1,1116,5,3,1,2,167900,1,1,1,0,0,1,0,1,3,0,0,1,0,0,0,0,12.031123843065632,0,0,0,1,0,0,0,0
2415,528218140,58,14054,7,5,4,3,879,5,4,1,3,219210,1,0,1,1,1,1,0,1,2,1,0,1,0,1,0,1,12.297785453453374,1,1,0,0,0,1,0,0
77,531451280,70,11218,6,5,4,1,1055,5,3,1,2,189000,1,1,1,0,1,1,0,1,2,1,0,1,0,1,0,0,12.14950229404178,1,0,0,0,0,0,1,0
1238,535152200,74,8856,5,4,3,1,1176,3,3,2,1,136500,1,1,1,0,1,1,0,1,2,0,0,1,0,1,0,1,11.824079893607152,0,0,0,1,0,0,0,0
223,905105200,65,7800,5,7,3,2,864,5,3,0,1,137900,1,1,1,1,0,1,0,1,2,0,0,1,0,0,0,1,11.834284063781393,0,0,0,1,0,0,0,0
723,902402150,60,7200,5,4,3,1,1022,3,2,0,1,85000,1,1,1,1,0,1,0,0,2,0,0,1,0,1,1,1,11.350406535472453,0,0,0,1,0,0,0,1
2562,534477030,89,10680,5,3,3,1,2136,3,4,0,2,137900,1,1,1,0,0,1,0,0,2,0,0,1,0,1,0,1,11.834284063781393,0,0,0,1,0,0,0,0
995,527106140,59,9535,6,5,4,4,926,5,3,0,2,195500,1,0,1,0,1,1,0,1,2,1,0,1,0,1,0,1,12.183315658407558,1,0,0,0,0,0,1,0
287,909100110,66,6858,6,4,4,1,806,3,4,0,1,128000,1,1,1,0,1,1,0,0,2,1,0,1,0,1,0,0,11.759785542901755,1,0,0,0,0,0,0,1
1152,532354150,75,8100,5,8,3,1,864,5,3,1,1,135000,1,1,1,1,1,1,0,1,2,0,0,1,0,0,0,1,11.813030057420567,0,0,1,1,0,0,0,0
1449,907202190,68,9216,5,6,3,3,1076,3,3,1,2,143195,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,11.87196261669798,0,0,0,1,0,0,0,0
1330,903204095,50,9100,5,6,3,1,742,3,2,0,1,79500,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,11.283512300642423,0,0,1,1,0,0,0,1
1134,531373060,67,12774,7,5,4,3,835,5,3,0,2,192500,1,1,1,1,1,1,0,1,2,1,0,1,0,1,0,0,12.167851432709975,1,0,0,0,0,1,0,0
706,902201110,50,6000,5,7,3,1,768,3,3,0,1,129500,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,11.771436160121729,0,0,0,0,0,0,0,0
1617,527107040,68,10364,6,5,4,1,806,4,3,1,2,168000,1,0,1,0,1,1,0,1,2,1,0,1,0,1,0,1,12.031719258385396,1,0,0,0,0,0,1,0
1339,903228060,50,6000,6,5,3,1,739,5,2,1,1,105000,1,1,1,0,1,1,0,1,2,0,1,1,0,0,0,0,11.56171562913966,0,0,0,0,0,0,0,1
1664,527402150,68,10530,6,5,3,1,981,3,3,0,2,143250,1,0,1,0,0,1,0,1,2,1,0,1,0,1,0,1,11.872346634576987,0,0,0,1,0,0,0,0
1433,907135020,75,9525,5,6,4,1,1099,5,3,0,1,144000,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,11.877568578558138,1,0,0,1,0,0,1,0
75,531380080,68,8880,7,5,4,1,948,5,3,2,2,205000,1,0,1,1,1,1,0,1,3,1,0,1,0,1,0,0,12.230765258120545,1,0,0,0,0,0,1,0
2255,914478100,82,8410,6,6,4,3,970,3,2,1,2,143000,1,0,1,0,1,1,0,1,2,0,0,1,0,0,0,0,11.870599909242044,0,0,0,0,1,0,0,0
1170,533215040,42,4385,9,5,5,3,1419,5,2,1,2,290000,1,0,1,1,1,1,0,1,2,1,0,1,0,1,0,1,12.577636201962656,1,0,0,1,0,1,0,0
45,528150070,100,12919,9,5,5,4,2330,5,2,2,3,611657,1,0,1,1,0,1,0,1,3,1,0,1,0,1,0,1,13.323926946863102,1,1,0,1,0,1,0,0
836,907126010,82,12464,5,5,4,1,1040,4,3,0,2,152000,1,0,0,0,1,1,0,1,2,0,0,1,0,0,1,1,11.931635799828413,1,0,0,1,0,0,1,0
8,527145080,43,5005,8,5,4,1,1280,5,2,0,2,191500,1,0,1,0,1,1,0,1,2,0,0,1,0,1,0,0,12.162643087602838,1,0,0,1,0,0,1,0
1704,528120150,76,9591,8,5,5,3,1143,5,4,1,3,317000,1,1,1,1,1,1,0,1,2,1,0,1,0,1,0,1,12.666657052859417,1,0,0,0,0,1,0,0
2068,905226080,70,6960,7,8,3,1,680,5,2,2,1,165250,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,12.015214757713933,0,0,0,0,0,0,0,1
1488,908102140,75,9825,5,5,3,1,1092,3,3,0,1,123000,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,11.719939634354555,0,0,0,1,0,0,0,0
1391,905201110,88,14175,6,8,3,4,988,3,1,1,2,185000,1,1,1,0,1,1,0,1,2,0,0,1,0,1,0,1,12.128111104060462,0,0,0,1,0,0,0,0
2633,535478070,74,7400,7,6,3,1,1045,4,3,0,2,120000,1,1,1,0,1,1,0,1,2,0,0,1,0,0,0,1,11.695247021764184,0,0,1,1,0,0,0,0
1872,534176140,88,10738,6,7,3,1,1093,4,3,1,2,158500,1,0,1,0,0,1,0,1,3,0,0,1,0,0,0,0,11.973509872299472,0,0,0,1,0,0,0,0
1138,531376010,65,8366,6,5,4,1,798,5,3,0,2,173000,1,0,1,1,1,1,0,1,2,1,0,1,0,1,0,0,12.061046873479915,1,0,0,0,0,1,0,0
1899,534429030,70,9842,4,5,0,0,0,3,2,0,2,101800,1,1,1,0,1,1,1,1,2,0,1,1,0,0,0,1,11.53076538309856,0,0,0,1,0,0,0,0
915,909252020,60,7200,7,9,4,1,560,5,3,0,2,155000,1,1,1,1,1,1,0,1,2,0,0,1,0,0,0,0,11.951180395901384,1,0,1,0,0,0,0,1
660,535378120,60,10230,5,7,3,1,1054,5,3,0,1,125000,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,11.736069016284437,0,0,0,1,0,0,0,1
2004,902427140,52,8626,4,6,0,0,0,4,2,0,1,104500,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,11.556942350387002,0,0,0,1,0,0,0,0
443,528142040,74,8834,9,5,5,1,1462,5,4,1,3,350000,1,1,1,1,0,1,0,1,3,1,0,1,0,0,0,1,12.765688433465597,1,0,0,0,0,1,0,0
2627,535454060,60,8544,3,4,0,0,0,4,2,0,2,93500,1,1,1,0,1,1,1,0,2,0,1,1,0,0,0,1,11.44571671527678,0,0,0,1,0,0,0,0
1438,907181140,68,9179,7,5,4,1,873,5,3,0,2,193000,1,0,1,0,1,1,0,1,3,1,0,1,0,1,1,1,12.170445467887022,1,0,0,0,0,0,1,0
1525,909251090,79,11526,6,7,5,1,588,2,3,1,2,191000,1,0,0,0,1,1,0,1,2,0,0,1,0,0,0,0,12.160028707028767,0,0,0,0,0,0,0,1
2644,902109010,70,5684,6,8,3,1,813,5,2,0,1,110000,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,11.608235644774552,0,0,0,1,0,0,0,1
866,907252220,68,11885,8,5,4,3,1299,5,3,1,2,261500,1,1,1,1,1,1,0,1,3,1,0,1,0,1,1,1,12.474189562487116,1,0,0,0,0,1,0,0
620,534476320,80,9600,5,6,3,1,1050,4,2,0,1,128900,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,11.766792188927278,0,0,0,1,0,0,0,0
2451,528360050,114,17242,9,5,5,4,1733,5,4,1,3,584500,1,0,1,0,0,1,0,1,4,1,0,1,0,1,0,0,13.27851205989426,1,0,0,0,0,0,1,0
2186,908225240,75,10215,4,5,3,1,864,5,3,0,1,111000,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,11.617285480294472,1,0,0,1,0,0,0,0
2025,903425270,60,8550,5,5,2,1,750,3,4,0,2,90000,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,11.407564949312402,1,0,1,0,0,0,0,1
1916,535126180,68,18450,6,5,4,1,1021,3,3,1,2,129000,1,0,1,0,0,1,0,1,2,1,0,1,0,1,0,1,11.76756768334381,0,0,0,0,0,0,0,0
1542,909428190,68,14778,6,7,3,1,1296,5,3,1,2,224000,1,0,1,1,0,1,0,1,2,0,0,1,0,1,0,0,12.319401330837177,0,0,0,1,0,0,0,0
1163,533212050,30,3180,6,5,4,1,600,5,2,0,2,165000,1,1,1,1,1,1,0,1,3,1,0,1,0,1,0,1,12.013700752882718,1,0,0,0,0,1,0,0
205,903430080,52,3068,6,8,3,1,662,5,3,0,1,122000,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,11.711776323715394,0,0,0,0,0,0,0,1
2261,916384070,68,8298,8,5,4,3,1546,5,2,1,2,267300,1,0,1,1,0,1,0,1,2,0,0,1,0,0,0,0,12.49612690212701,1,1,0,1,0,1,0,0
423,528104070,104,13518,9,5,5,1,1926,5,4,2,3,485000,1,1,1,1,0,1,0,1,3,1,0,1,0,1,0,1,13.091904169919621,1,1,0,0,0,1,0,0
1436,907176010,68,13142,6,5,4,1,864,5,3,0,2,215700,1,0,1,0,1,1,0,1,3,1,0,1,0,1,1,1,12.281643832377247,1,0,0,0,0,0,1,0
444,528142090,107,11362,8,5,5,2,1836,5,3,1,3,280000,1,0,1,1,1,1,0,1,3,0,0,1,0,1,0,1,12.542544882151386,1,0,0,1,0,1,0,0
1067,528172080,92,10845,8,5,4,2,1603,5,2,1,3,284000,1,0,1,1,1,1,0,1,3,0,0,1,0,1,0,1,12.556729517143344,1,0,0,1,0,1,0,0
2290,923228290,21,1936,4,6,4,3,630,4,1,0,0,84500,1,1,1,0,1,1,0,1,2,0,0,1,0,0,0,0,11.344506813345266,0,0,0,0,1,0,0,0
168,535476350,80,9760,6,7,3,4,1395,3,2,1,2,192000,1,1,0,0,0,1,0,1,2,0,0,1,0,1,0,1,12.165250651009918,0,0,0,1,0,0,0,0
2643,902108060,66,3960,7,8,3,1,502,3,2,1,1,105000,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,11.56171562913966,0,0,0,0,0,0,0,1
2802,907290080,70,9100,7,5,4,1,1860,5,3,1,2,216837,1,1,1,1,0,1,0,1,2,0,0,1,0,1,1,1,12.28690119819279,1,0,0,1,0,1,0,0
1224,534455030,80,9600,5,6,3,1,1296,3,3,0,2,141500,1,1,1,0,1,0,0,1,2,0,0,1,0,1,0,1,11.86005499606543,0,0,0,1,0,0,0,0
1382,905104180,57,9764,5,7,3,1,894,5,3,0,2,130000,1,0,1,1,1,1,0,1,2,0,0,1,0,0,0,1,11.77528972943772,0,0,1,1,0,0,0,0
853,907200230,60,8430,5,5,4,1,1040,3,3,0,0,124000,1,1,0,0,1,1,0,1,2,0,0,1,0,0,1,1,11.728036844587175,0,0,0,1,0,0,0,0
2237,910201180,50,9060,5,6,4,1,859,5,3,0,1,150909,1,1,1,0,1,1,0,1,2,0,0,1,0,1,0,0,11.924432285124535,0,0,0,0,0,0,0,1
2585,535304020,66,12778,5,6,3,1,1008,5,2,0,1,139500,1,1,1,1,1,1,0,1,2,0,0,1,0,1,0,1,11.845819880243557,0,0,0,1,0,0,0,0
2193,908275240,60,8172,4,5,3,1,864,3,3,0,2,79275,1,1,1,0,1,1,0,1,2,0,0,0,0,0,1,1,11.280678099406549,0,0,0,1,0,0,0,0
2262,916384080,64,9037,8,5,4,3,1476,5,2,1,2,265900,1,0,1,1,0,1,0,1,2,0,0,1,0,1,0,0,12.490875577231112,1,0,0,1,0,1,0,0
1528,909253190,52,6292,6,5,4,2,768,3,2,0,1,91000,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,11.418614785498987,0,0,0,1,0,0,0,1
370,527276160,85,11900,5,6,4,1,1122,5,3,1,2,185000,1,1,1,0,1,1,0,1,3,1,0,0,0,1,0,1,12.128111104060462,1,0,0,0,0,0,0,0
2629,535456020,70,7945,5,6,3,1,1150,5,3,0,1,141000,1,1,1,0,1,1,0,1,2,0,0,1,0,0,0,1,11.856515169360305,0,0,0,1,0,0,0,0
793,905452050,50,9340,4,6,3,1,672,3,2,0,1,113000,1,1,1,0,0,1,0,1,2,0,0,0,0,1,1,1,11.635143097694478,0,0,0,1,0,0,0,1
1429,906424010,68,11454,8,5,4,4,1401,5,3,1,3,225000,1,0,1,0,1,1,0,1,3,0,0,1,0,1,0,0,12.323855681186558,1,0,0,0,1,0,1,0
648,535352090,80,8480,5,6,3,1,793,3,2,0,1,113000,1,1,1,0,1,1,0,1,2,0,0,1,0,0,0,1,11.635143097694478,0,0,0,1,0,0,0,1
279,908103350,65,6305,6,6,3,3,1008,3,3,1,1,125200,1,1,1,0,1,1,0,1,2,0,0,1,0,0,1,1,11.737667737648135,0,0,0,0,1,0,0,0
1705,528142050,82,9709,8,5,5,4,918,5,3,2,3,319500,1,0,1,1,1,1,0,1,3,1,0,1,0,1,0,1,12.674512552799726,1,1,0,0,0,1,0,0
1257,535380050,60,10930,5,6,3,1,913,3,3,1,1,140000,1,1,1,0,1,1,0,1,2,1,0,1,0,0,0,1,11.84939770159144,0,0,1,0,0,0,0,1
1062,528142020,74,8899,8,5,4,3,948,5,4,1,3,250000,1,1,1,1,0,1,0,1,2,1,0,1,0,1,0,1,12.429216196844383,1,0,0,0,0,1,0,0
1729,528218020,65,10237,6,5,4,1,768,5,3,1,2,176000,1,1,1,1,1,1,0,1,2,1,0,1,0,1,0,1,12.078239274020289,1,0,1,0,0,1,0,0
415,527455050,24,2364,6,5,4,1,804,3,3,1,2,147000,1,1,1,0,1,1,0,1,2,2,0,1,0,0,0,0,11.898187865760873,0,0,0,0,0,0,0,0
78,531452020,55,7892,6,5,4,1,918,3,2,1,1,99500,1,1,1,0,1,1,0,1,2,0,0,1,0,0,0,0,11.507912923146684,0,0,0,1,0,0,0,0
428,528108040,95,12350,9,5,5,1,1365,5,3,1,3,398800,1,1,1,1,1,1,0,1,3,1,0,1,0,1,0,1,12.89621531706982,1,1,0,0,0,1,0,0
1756,528280110,62,7917,6,5,4,1,953,5,3,1,2,175000,1,1,1,1,1,1,0,1,2,1,0,1,0,1,0,1,12.072541252905651,1,0,0,0,0,0,1,0
1280,535456100,60,7200,5,7,3,1,825,3,2,0,1,109500,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,11.603679828238693,0,0,0,1,0,0,0,0
1928,535181030,68,12155,6,3,4,1,1657,4,3,1,2,163500,1,0,1,0,1,1,0,1,2,1,0,1,0,1,0,1,12.004568269319446,0,0,0,1,0,0,0,0
2671,903200050,68,7446,4,5,3,1,788,3,2,2,0,100000,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,11.512925464970229,0,0,1,1,0,0,0,1
225,905106170,65,7832,5,5,3,1,864,5,2,0,1,137250,1,1,1,0,0,1,0,1,2,0,0,1,0,0,0,1,11.829559359371776,0,0,0,1,0,0,0,0
160,535401080,68,9830,5,7,3,1,1063,5,3,1,2,162000,1,0,1,1,1,1,0,1,2,0,0,1,0,1,0,1,11.99535161421452,0,0,0,1,0,0,0,0
100,533213030,68,4403,7,5,5,3,1470,5,2,1,2,222000,1,0,1,1,1,1,0,1,3,1,0,1,0,1,0,1,12.310432660854417,1,1,0,1,0,1,0,0
482,528250040,68,8174,7,5,4,1,698,5,3,1,2,178000,1,0,1,1,1,1,0,1,3,1,0,1,0,1,0,1,12.089538829274222,1,0,0,0,0,1,0,0
177,902128170,60,7200,5,7,3,1,788,3,2,2,1,119000,1,1,1,0,1,1,0,1,2,0,0,1,0,1,1,1,11.686878772093667,0,0,0,1,0,0,0,1
1971,535477130,69,7590,5,5,3,1,864,3,4,1,1,169500,1,1,1,0,1,1,0,1,2,0,0,1,0,1,0,1,12.040608205802641,0,0,0,0,0,0,0,0
484,528275070,68,8795,7,5,4,1,952,5,4,1,2,236000,1,0,1,1,1,1,0,1,2,1,0,1,0,1,0,1,12.371587084007746,1,0,0,0,0,1,0,0
1561,911370490,44,3843,8,5,5,4,1596,5,2,1,2,294464,1,0,0,1,0,1,0,1,3,1,0,1,0,1,0,0,12.592912033515141,1,1,0,1,0,1,0,0
992,526354070,85,11075,6,5,2,2,952,3,4,2,2,206900,1,1,1,0,1,1,0,1,2,1,0,1,0,0,0,1,12.239990863733635,0,0,0,0,0,0,0,0
73,531367050,76,10142,7,5,4,1,956,5,4,0,2,233000,1,0,1,1,1,1,0,1,3,1,0,1,0,1,0,0,12.358793732547838,1,0,0,0,0,1,0,0
2646,902110130,56,7741,6,5,3,1,1032,4,2,0,1,108000,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,11.589886506106357,0,0,0,1,0,0,0,1
994,527106050,65,8139,6,5,4,1,680,4,3,1,2,165000,1,1,1,0,1,1,0,1,2,1,0,1,0,1,0,1,12.013700752882718,1,0,0,0,0,0,1,0
2138,907200270,45,8982,5,5,4,3,1040,3,3,0,2,134900,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,11.812289042195847,0,0,0,1,0,0,0,0
2013,903231050,51,6120,5,7,3,1,884,5,2,0,1,113000,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,11.635143097694478,0,0,0,0,0,0,0,1
2126,907135080,70,16561,5,5,4,1,1097,5,3,0,1,147900,1,0,0,0,1,1,0,1,2,1,0,1,0,0,1,1,11.90429164869889,1,0,0,1,0,0,1,0
898,908229020,56,4060,5,8,2,1,864,5,2,0,0,99900,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,11.511924964636645,1,0,1,1,0,0,0,1
1048,527453160,24,2308,6,6,4,1,855,4,4,0,2,143000,1,1,1,0,1,1,0,1,2,1,0,1,0,0,0,0,11.870599909242044,0,0,0,0,0,0,0,0
2676,903231070,52,6240,6,6,3,1,816,3,3,1,2,114500,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,11.648330101976432,1,0,0,0,0,0,0,1
2498,532378220,68,8789,5,6,3,2,912,3,3,1,1,129200,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,11.769116870330638,0,0,0,1,0,0,0,0
1560,911370410,64,5587,8,5,5,4,1600,5,2,1,2,392500,1,0,0,1,0,1,0,1,3,1,0,1,0,1,0,0,12.8802918162046,1,1,0,1,0,1,0,0
296,909427230,66,9042,7,9,3,1,1152,5,4,2,1,266500,1,1,1,1,1,1,0,1,2,0,0,1,0,1,0,0,12.493129522588037,0,0,0,0,0,0,0,1
354,527161040,57,8923,7,5,4,1,384,4,3,1,2,177500,1,0,1,0,1,1,0,1,2,1,0,1,0,0,0,1,12.086725887897607,1,0,0,0,1,0,1,0
970,923201100,75,12518,5,7,3,1,1008,4,3,0,1,139500,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,11.845819880243557,0,0,0,1,0,0,0,0
884,907420040,85,11069,6,5,4,1,608,5,3,1,2,170000,1,1,1,1,1,1,0,1,2,1,0,1,0,1,1,1,12.043553716032399,1,0,0,0,0,1,0,0
1894,534403290,80,8800,6,7,3,1,845,5,5,1,2,224500,1,1,1,0,1,1,0,1,2,1,0,1,0,1,0,1,12.321630986164447,0,0,0,0,0,0,0,0
450,528168030,96,13262,8,5,4,1,1082,5,4,1,3,290000,1,0,1,1,1,1,0,1,3,1,0,1,0,1,0,1,12.577636201962656,1,0,0,0,0,1,0,0
2031,903450060,68,7758,7,4,3,1,1040,5,4,2,1,169500,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,12.040608205802641,1,0,0,0,0,0,0,1
949,914465055,43,12118,7,5,5,2,1710,5,3,1,2,240000,1,0,1,1,0,1,0,1,2,0,0,1,0,1,0,0,12.388394202324129,1,0,0,1,0,1,0,0
1907,534476080,80,9600,5,6,3,1,1078,5,2,0,1,144000,1,1,1,0,0,1,0,1,2,0,0,1,0,1,0,1,11.877568578558138,0,0,0,1,0,0,0,0
1906,534475170,100,9500,6,6,3,1,816,3,4,1,2,165000,1,1,1,0,1,1,0,1,1,2,0,1,0,1,0,1,12.013700752882718,0,0,1,0,0,0,0,0
549,531452070,50,7175,6,5,4,1,1332,4,2,0,2,145000,1,1,1,0,1,1,0,1,2,0,0,1,0,1,0,0,11.884489021402711,1,0,0,1,0,0,1,0
243,905475510,68,11200,5,3,3,2,1250,5,3,0,2,114000,1,0,1,0,1,0,0,1,2,0,0,0,0,1,1,1,11.643953727376633,0,0,0,1,0,0,0,0
1697,528110070,110,14226,8,5,4,3,1935,4,3,1,3,395000,1,1,1,1,0,1,0,1,2,0,0,1,0,1,0,1,12.886641043883259,1,1,0,1,0,1,0,0
2365,527450010,24,2760,6,5,3,1,525,3,3,0,2,105500,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,11.566466231898259,0,0,0,0,0,0,0,0
310,914467040,85,11050,8,5,4,1,1049,5,3,1,3,254900,1,1,1,0,1,1,0,1,3,1,0,1,0,1,0,0,12.448626590364206,1,0,0,0,0,0,1,0
1961,535451100,60,7200,5,3,3,1,864,2,3,1,1,102000,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,11.532728092266408,0,0,0,1,0,0,0,0
849,907194010,79,12420,7,5,4,1,944,5,3,0,2,230000,1,1,1,1,1,1,0,1,3,1,0,1,0,1,1,1,12.345834587905333,1,0,0,0,0,1,0,0
2018,903233050,51,6120,5,8,3,2,939,5,4,0,1,137500,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,11.831379196088763,0,0,0,0,0,0,0,1
1328,903201030,55,7111,5,7,3,1,1008,3,2,1,1,138000,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,11.835008964139341,0,0,0,1,0,0,0,1
