Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Neighborhood,Overall Qual,Overall Cond,Roof Style,Exterior 1st,Exterior 2nd,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Total Bsmt SF,Heating QC,Bedroom AbvGr,Fireplaces,Garage Cars,Garage Qual,Garage Cond,Mo Sold,Yr Sold,Sale Type,SalePrice,Street_isPaved,Lotshape_isRegular,isLandLevel,isLotInside,isLotCorner,isLotCulDSac,isSlopeNormal,proximity_to,Density,House_style,Bldg_type,isgood_overall,house_age,is_remodeled,is_roofGable,has_masonryveneer,hasgood_Exterior,hasgood_Basement,hasBasement,is_fullfurnished,has_gasFurnace,has_centralAir,total_full_baths,total_half_baths,has_1pluskitchen,has_goodkitchen,is_fullyfunctional,has_fireplace,has_detachedGarage,has_Garage,has_goodGarage,has_paveddriveway,has_pool,has_woodDeck,has_Porch,has_miscFeatures,has_goodFence,isNeigh_collgcr_oldtown,is_densityHigh,log_SalePrice
2472,531367010,20,RL,91,11024,SawyerW,7,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,3,1,1,1400,5,3,0,2,3,3,10,2006,New Home,186800,1,0,1,0,1,0,1,close,MedLow,1_story,Single,0,Contemporary,1,1,1,1,1,0,0,1,1,2,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,12.13779380477688
610,534402170,60,RL,68,8970,NAmes,5,6,Gable,MetalSd,MetalSd,3,4,CBlock,3,3,1,4,1,744,3,4,1,2,3,3,6,2009,WarrantyDeed,177500,1,0,1,0,1,0,1,close,High,2&2.5_story,Single,0,Colonial,0,1,0,1,0,0,0,1,1,2,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,12.086725887897607
1950,535379060,30,RL,60,10800,OldTown,4,6,Gable,Wd Sdng,Wd Sdng,3,3,BrkTil,3,3,1,1,1,656,3,4,0,1,2,2,8,2007,WarrantyDeed,64500,1,1,1,1,0,0,1,close,High,1_story,Single,0,Stone-age,1,1,0,1,0,0,0,1,1,2,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,11.074420502783864
94,533205060,120,FV,25,4835,Somerst,7,5,Gable,MetalSd,MetalSd,4,3,PConc,5,3,3,5,1,1488,5,2,1,2,3,3,3,2010,WarrantyDeed,260000,1,0,1,0,0,1,1,close,MedHigh,1_story,TownHouse,0,Contemporary,1,1,0,1,1,0,0,1,1,3,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,12.468436909997665
1745,528228555,20,RL,53,3710,Blmngtn,7,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,3,1,1,1266,5,2,1,2,3,3,8,2007,New Home,185485,1,1,1,1,0,0,1,close,Low,1_story,Single,0,Contemporary,1,1,1,1,1,0,0,1,1,2,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,12.130729295226383
744,903231130,30,RM,51,6120,BrkSide,5,7,Gable,Wd Sdng,Wd Sdng,3,3,BrkTil,3,3,1,3,1,715,3,2,0,1,2,3,11,2009,WarrantyDeed,105000,1,1,1,0,1,0,1,close,MedLow,1_story,Single,0,Stone-age,0,1,0,1,0,0,0,1,1,2,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,11.56171562913966
1859,533254100,80,RL,80,9600,Veenker,6,7,Hip,Plywood,Plywood,4,4,CBlock,3,3,1,1,1,528,5,3,1,2,3,3,8,2007,WarrantyDeed,187000,1,1,1,0,0,0,1,veryClose,veryLow,Splitlevel,Single,1,Colonial,0,0,1,1,0,0,0,1,1,2,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,12.138863895836725
2343,527301010,20,RL,91,14145,NWAmes,7,7,Gable,Wd Sdng,Wd Sdng,4,3,CBlock,4,3,2,4,1,1208,5,3,0,2,3,3,5,2006,WarrantyDeed,202500,1,1,1,0,1,0,1,close,MedLow,1_story,Single,1,Medieval,0,1,0,1,1,0,0,1,1,3,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,12.218495165528731
1713,528172050,20,RL,70,9926,NridgHt,7,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,2,5,1,1614,5,3,0,3,3,3,5,2007,WarrantyDeed,245700,1,0,1,1,0,0,1,close,MedHigh,1_story,Single,0,Contemporary,1,1,1,1,1,0,0,1,1,3,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,12.41186655850927
1816,531451150,160,RL,50,8012,SawyerW,6,5,Gable,Plywood,Plywood,3,3,CBlock,3,3,1,1,1,630,5,2,2,1,3,3,7,2007,WarrantyDeed,128000,1,1,1,1,0,0,1,close,MedLow,2&2.5_story,TownHouse,0,Medieval,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,11.759785542901755
2390,528120110,60,RL,80,10240,NridgHt,8,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,2,1,1,1030,4,3,1,3,3,3,3,2006,WarrantyDeed,275500,1,1,1,1,0,0,1,close,MedHigh,2&2.5_story,Single,1,Contemporary,1,1,1,1,1,0,0,1,1,2,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,12.526342907575106
364,527166010,60,RL,68,10762,Gilbert,7,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,1,5,1,978,5,3,1,2,3,3,5,2009,WarrantyDeed,225000,1,0,1,0,0,1,1,close,MedHigh,2&2.5_story,Single,0,Medieval,0,1,0,1,0,0,0,1,1,2,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,12.323855681186558
684,535453100,80,RL,80,8000,NAmes,5,5,Gable,BrkFace,Plywood,3,3,CBlock,4,3,3,5,4,528,3,3,0,1,3,3,7,2009,WarrantyDeed,138000,1,1,1,1,0,0,1,close,High,Splitlevel,Single,0,Colonial,0,1,0,1,1,0,0,1,1,2,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,11.835008964139341
32,527451410,160,RM,21,1680,BrDale,6,5,Gable,HdBoard,ImStucc,3,3,CBlock,3,3,1,1,1,525,3,3,0,1,3,3,3,2010,WarrantyDeed,88000,1,1,1,1,0,0,1,close,Low,2&2.5_story,TownHouse,0,Colonial,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,11.385092093460344
1698,528110100,60,RL,105,13693,NridgHt,9,5,Hip,VinylSd,VinylSd,5,3,PConc,4,3,3,1,1,2153,5,3,1,3,3,3,3,2007,WarrantyDeed,380000,1,1,1,1,0,0,1,close,MedHigh,2&2.5_story,Single,1,Contemporary,1,0,1,1,1,0,0,1,1,2,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,12.84792653170257
1129,528482020,20,FV,85,10625,Somerst,8,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,3,1,1,1660,5,3,1,3,3,3,6,2008,WarrantyDeed,256000,1,1,1,1,0,0,1,close,MedHigh,1_story,Single,1,Contemporary,1,1,1,1,1,0,0,1,1,2,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,12.4529327234617
165,535456110,20,RL,60,7200,NAmes,5,7,Gable,Wd Sdng,Wd Sdng,3,3,CBlock,3,3,2,3,4,900,3,3,0,2,3,3,5,2010,WarrantyDeed,134800,1,1,1,0,1,0,1,close,High,1_story,Single,0,Colonial,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,11.811547477460344
935,909451140,160,RM,24,1612,Blueste,6,6,Gable,MetalSd,MetalSd,3,3,CBlock,4,3,1,1,1,561,3,2,1,2,3,3,7,2009,WarrantyDeed,121000,1,1,1,1,0,0,1,close,veryLow,2&2.5_story,TownHouse,0,Medieval,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,11.703545824578878
1802,528480020,60,FV,84,10207,Somerst,7,6,Gable,VinylSd,VinylSd,4,3,PConc,4,3,1,1,1,874,5,3,0,2,3,3,8,2007,New Home,227875,1,1,1,1,0,0,1,close,MedHigh,2&2.5_story,Single,1,Contemporary,1,1,0,1,0,0,0,1,1,3,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,12.336552511980964
250,906378100,20,RL,64,10475,CollgCr,8,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,3,1,1,1694,5,3,0,3,3,3,2,2010,WarrantyDeed,245350,1,0,1,0,1,0,1,close,High,1_story,Single,1,Contemporary,1,1,1,1,1,0,0,1,1,2,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,12.41044104151805
2668,902401090,90,RM,33,5976,OldTown,5,7,Hip,Wd Sdng,Wd Sdng,3,3,PConc,3,3,1,1,1,624,4,2,0,0,0,0,12,2006,WarrantyDeed,93500,1,1,1,1,0,0,1,close,High,2&2.5_story,Duplex,0,Stone-age,0,0,0,1,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,11.44571671527678
236,905426060,30,RL,85,10625,Edwards,5,5,Gable,Wd Sdng,Wd Sdng,3,3,BrkTil,3,3,1,4,1,458,2,2,0,1,2,3,5,2010,COD,83000,1,1,1,0,1,0,1,close,MedHigh,1_story,Single,0,Stone-age,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,11.326595886778735
2029,903430040,45,RM,40,5680,OldTown,5,4,Gable,AsbShng,AsbShng,3,3,CBlock,3,3,1,1,1,592,3,3,0,1,3,2,9,2007,WarrantyDeed,113000,1,1,1,1,0,0,1,close,High,1.5_story,Single,0,Stone-age,0,1,0,1,0,0,0,1,0,2,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,11.635143097694478
636,535175050,20,RL,66,12400,NAmes,6,7,Hip,Wd Sdng,Wd Sdng,3,3,CBlock,3,2,1,4,1,1215,3,3,0,1,3,3,6,2009,WarrantyDeed,155000,1,0,1,1,0,0,1,veryClose,High,1_story,Single,1,Colonial,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,11.951180395901384
1155,532378200,20,RL,65,6768,Sawyer,6,8,Hip,HdBoard,HdBoard,3,4,CBlock,3,3,2,5,1,912,4,3,0,1,3,3,5,2008,WarrantyDeed,142000,1,0,1,1,0,0,1,veryClose,MedHigh,1_story,Single,1,Colonial,0,0,0,1,0,0,0,1,1,2,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,11.863582336583399
739,903228120,45,RM,50,6000,BrkSide,6,7,Gable,Wd Sdng,Wd Sdng,4,3,PConc,3,3,1,1,1,884,4,2,0,1,3,3,1,2009,WarrantyDeed,119000,1,1,1,1,0,0,1,close,MedLow,1.5_story,Single,1,Stone-age,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,11.686878772093667
1608,923400040,50,RL,75,12508,Mitchel,6,7,Gable,VinylSd,VinylSd,3,3,CBlock,4,3,2,4,1,983,5,4,0,1,3,3,7,2008,WarrantyDeed,160000,1,0,1,1,0,0,1,close,MedLow,1.5_story,Single,1,Stone-age,0,1,0,1,1,0,0,1,1,3,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,11.982929094215963
1087,528235120,60,RL,62,7415,Gilbert,6,5,Gable,VinylSd,VinylSd,3,3,PConc,3,3,1,5,1,839,5,3,1,2,3,3,4,2008,WarrantyDeed,193000,1,0,1,1,0,0,1,close,MedHigh,2&2.5_story,Single,0,Contemporary,1,1,0,1,0,0,0,1,1,3,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,12.170445467887022
1774,528366070,60,RL,88,11762,NoRidge,8,5,Gable,VinylSd,VinylSd,4,3,PConc,5,3,1,5,1,1105,5,4,1,2,3,3,9,2007,WarrantyDeed,263000,1,1,1,1,0,0,1,close,Low,2&2.5_story,Single,1,Medieval,0,1,1,1,1,0,0,1,1,3,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,12.479909311159902
2816,907420090,20,RL,65,8767,CollgCr,7,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,3,5,1,1310,5,3,1,2,3,3,7,2006,New Home,164990,1,0,1,1,0,0,1,close,High,1_story,Single,0,Contemporary,1,1,0,1,1,0,0,1,1,2,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,12.01364014498549
2194,908276230,20,RL,60,8190,Edwards,4,6,Hip,Wd Sdng,Wd Sdng,3,3,CBlock,3,3,1,4,1,948,5,3,1,1,3,3,10,2007,WarrantyDeed,119000,1,1,1,1,0,0,1,close,MedHigh,1_story,Single,0,Colonial,0,0,0,1,0,0,0,1,1,2,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,11.686878772093667
523,528458180,20,FV,75,7500,Somerst,8,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,1,5,1,1372,5,2,1,2,3,3,6,2009,WarrantyDeed,238500,1,1,1,1,0,0,1,close,MedHigh,1_story,Single,1,Contemporary,1,1,1,1,0,0,0,1,1,2,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,12.382124589310534
1837,533206070,120,FV,32,3784,Somerst,8,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,1,5,1,1511,5,2,0,2,3,3,2,2007,New Home,193800,1,0,1,1,0,0,1,close,MedHigh,1_story,TownHouse,1,Contemporary,1,1,1,1,0,0,0,1,1,3,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,12.174581978438804
2284,923225040,120,RM,44,4224,MeadowV,5,7,Gable,CemntBd,CmentBd,3,3,PConc,4,3,1,5,1,1040,3,3,1,2,3,3,6,2007,WarrantyDeed,129900,1,1,1,1,0,0,1,close,Low,1_story,TownHouse,0,Colonial,0,1,0,1,0,0,0,1,1,2,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,11.77452020265869
1434,907135260,20,RL,57,9245,CollgCr,5,5,Gable,VinylSd,VinylSd,3,3,PConc,4,3,1,5,1,990,5,3,0,2,3,3,2,2008,WarrantyDeed,145000,1,0,1,1,0,0,1,close,High,1_story,Single,0,Medieval,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,11.884489021402711
2794,907255050,20,RL,68,14781,CollgCr,8,5,Hip,VinylSd,VinylSd,4,3,PConc,4,3,4,1,1,1753,5,3,1,3,3,3,8,2006,WarrantyDeed,275000,1,0,1,0,0,1,1,close,High,1_story,Single,1,Contemporary,1,0,1,1,1,0,0,1,1,2,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,12.524526376648708
2625,535454030,90,RL,60,8544,NAmes,3,4,Gable,BrkFace,Stone,3,3,Slab,0,0,0,0,0,0,2,2,0,2,3,2,12,2006,WarrantyDeed,81400,1,1,1,0,1,0,1,close,High,1_story,Duplex,0,Colonial,0,1,0,1,0,1,1,0,0,2,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,11.307130551990632
794,905475160,20,RL,62,7440,Edwards,5,6,Gable,Wd Sdng,Wd Sdng,3,3,CBlock,4,3,1,3,1,1089,3,3,1,1,3,3,9,2009,WarrantyDeed,125000,1,1,1,1,0,0,1,close,MedHigh,1_story,Single,0,Colonial,0,1,0,1,0,0,0,0,1,2,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,11.736069016284437
286,909100080,30,RL,67,4853,SWISU,5,6,Gable,MetalSd,VinylSd,3,3,BrkTil,3,3,2,4,1,1107,2,2,1,1,3,3,5,2010,WarrantyDeed,104000,1,1,0,1,0,0,1,veryClose,Low,1_story,Single,0,Stone-age,0,1,1,1,0,0,0,1,0,2,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,11.55214617812351
62,528358010,20,RL,59,10593,NoRidge,7,5,Hip,VinylSd,VinylSd,4,3,PConc,4,3,1,5,1,1720,5,3,1,2,3,3,3,2010,WarrantyDeed,260400,1,0,1,1,0,0,1,close,Low,1_story,Single,0,Medieval,0,0,1,1,0,0,0,1,1,3,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,12.46997418931655
1647,527302060,60,RL,78,12090,NWAmes,7,7,Gable,MetalSd,MetalSd,4,3,CBlock,4,3,1,4,1,725,5,3,1,2,3,3,3,2007,WarrantyDeed,176000,1,1,1,1,0,0,1,close,MedLow,2&2.5_story,Single,1,Medieval,1,1,1,1,0,0,0,1,1,2,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,12.078239274020289
2054,905103110,20,RL,68,11677,Sawyer,5,4,Gable,HdBoard,HdBoard,3,3,CBlock,3,3,3,4,3,1040,3,3,0,1,3,3,2,2007,WarrantyDeed,123000,1,0,1,1,0,0,1,close,MedHigh,1_story,Single,0,Colonial,0,1,1,1,1,0,0,1,1,2,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,11.719939634354555
1102,528326110,60,RL,68,11000,NoRidge,9,5,Hip,VinylSd,VinylSd,4,3,PConc,5,3,2,1,1,1519,5,4,1,3,3,3,6,2008,WarrantyDeed,291000,1,1,1,0,0,0,1,close,Low,2&2.5_story,Single,1,Contemporary,1,0,1,1,1,0,0,1,1,2,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,12.581078546153629
654,535354100,20,RL,50,8000,NAmes,6,6,Gable,VinylSd,VinylSd,3,4,CBlock,3,3,1,4,1,972,5,2,1,1,3,3,5,2009,WarrantyDeed,132000,1,1,1,1,0,0,1,close,High,1_story,Single,0,Stone-age,1,1,0,1,0,0,0,1,1,2,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,11.790557201568507
1089,528240040,60,RL,51,8029,Gilbert,6,5,Gable,VinylSd,VinylSd,3,3,PConc,4,3,1,1,1,728,5,3,0,2,3,3,7,2008,WarrantyDeed,176000,1,0,1,1,0,0,1,close,MedHigh,2&2.5_story,Single,0,Contemporary,1,1,0,1,0,0,0,1,1,2,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,12.078239274020289
604,534278070,20,RL,68,13495,NAmes,5,6,Gable,Wd Sdng,Wd Sdng,3,4,CBlock,3,3,1,3,2,1048,2,3,1,2,3,3,7,2009,WarrantyDeed,177625,1,0,1,0,1,0,1,close,High,1_story,Single,0,Colonial,0,1,1,1,0,0,0,1,1,3,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,12.087429865399402
2838,908228040,50,RL,60,9738,Edwards,5,7,Gable,AsbShng,AsbShng,3,4,BrkTil,3,3,1,3,1,784,4,4,0,1,3,3,3,2006,WarrantyDeed,104900,1,1,1,1,0,0,1,close,MedHigh,1.5_story,Single,0,Stone-age,0,1,0,1,0,0,0,1,1,2,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,11.560762794384388
2777,907181090,60,RL,68,9272,CollgCr,7,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,1,5,1,842,5,3,0,2,3,3,6,2006,WarrantyDeed,196000,1,0,1,1,0,0,1,close,High,2&2.5_story,Single,0,Medieval,0,1,0,1,0,0,0,1,1,2,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,12.185869938212655
1723,528186050,120,RL,48,7841,NridgHt,9,5,Hip,MetalSd,MetalSd,5,3,PConc,5,3,1,5,1,1577,5,2,1,2,3,3,5,2007,WarrantyDeed,280000,1,0,1,1,0,0,1,close,MedHigh,1_story,TownHouse,1,Contemporary,1,0,1,1,1,0,0,1,1,3,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,12.542544882151386
349,527110020,80,RL,68,8530,Gilbert,7,5,Gable,HdBoard,HdBoard,3,3,PConc,4,3,1,1,1,384,4,3,1,2,3,3,5,2009,WarrantyDeed,168500,1,0,1,1,0,0,1,close,MedHigh,Splitlevel,Single,0,Medieval,0,1,1,1,0,0,0,1,1,2,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,12.034691028774553
2313,527107020,60,RL,68,13041,Gilbert,6,5,Gable,HdBoard,HdBoard,3,3,PConc,4,3,1,1,1,781,4,3,1,2,3,3,2,2006,WarrantyDeed,170000,1,0,1,1,0,0,1,close,MedHigh,2&2.5_story,Single,0,Medieval,0,1,0,1,0,0,0,1,1,2,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,12.043553716032399
1346,903233080,50,RM,52,6240,BrkSide,7,5,Gable,Wd Sdng,Wd Sdng,3,3,BrkTil,3,3,2,4,2,989,3,4,1,2,3,3,1,2008,WarrantyDeed,150000,1,1,1,1,0,0,1,close,MedLow,1.5_story,Single,0,Stone-age,0,1,0,1,0,0,0,1,1,2,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,11.918390573078392
2770,907125080,20,RL,95,13015,CollgCr,5,6,Gable,VinylSd,VinylSd,3,4,PConc,4,3,1,1,1,1100,5,3,0,2,3,3,6,2006,WarrantyDeed,145000,1,1,1,0,1,0,1,close,High,1_story,Single,0,Medieval,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,11.884489021402711
2923,923230040,90,RL,63,9297,Mitchel,5,5,Gable,Plywood,Plywood,3,3,CBlock,3,3,1,4,1,1728,3,4,0,2,3,3,7,2006,WarrantyDeed,188000,1,1,1,1,0,0,1,close,MedLow,1_story,Duplex,0,Colonial,0,1,0,1,0,0,0,1,1,4,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,12.144197241812087
1619,527110120,60,RL,57,8773,Gilbert,6,5,Gable,VinylSd,VinylSd,3,3,PConc,4,3,3,1,1,916,4,3,1,2,3,3,8,2007,WarrantyDeed,169000,1,0,0,1,0,0,1,close,MedHigh,2&2.5_story,Single,0,Medieval,0,1,0,1,1,0,0,1,1,2,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,12.037653993905211
2178,908152260,20,RL,74,8536,Edwards,5,5,Gable,VinylSd,VinylSd,3,3,PConc,4,3,1,1,1,1125,4,2,0,2,3,3,4,2007,New Home,155000,1,1,1,0,1,0,1,close,MedHigh,1_story,Single,0,Contemporary,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,11.951180395901384
1160,533206050,120,FV,59,4282,Somerst,7,5,Gable,MetalSd,MetalSd,4,3,PConc,4,3,2,5,1,1391,5,2,0,2,3,3,7,2008,WarrantyDeed,196000,1,0,1,1,0,0,1,close,MedHigh,1_story,TownHouse,0,Contemporary,1,1,0,1,1,0,0,1,1,2,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,12.185869938212655
1755,528275110,60,RL,68,8740,Gilbert,7,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,1,5,1,854,5,4,1,2,3,3,7,2007,WarrantyDeed,219500,1,0,1,1,0,0,1,close,MedHigh,2&2.5_story,Single,0,Contemporary,1,1,0,1,0,0,0,1,1,2,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,12.299107511497363
2412,528218060,60,RL,65,10237,Gilbert,6,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,1,1,1,728,5,3,1,2,3,3,2,2006,New Home,170440,1,1,1,1,0,0,1,veryClose,MedHigh,2&2.5_story,Single,0,Contemporary,1,1,0,1,0,0,0,1,1,2,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,12.046138607613848
889,908151050,60,RL,75,7950,Edwards,6,6,Hip,HdBoard,Plywood,3,3,CBlock,3,3,1,3,1,690,3,3,0,2,3,3,7,2009,WarrantyDeed,159500,1,0,0,0,1,0,1,close,MedHigh,2&2.5_story,Single,0,Colonial,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,11.979799201207037
1186,534126090,20,RL,80,10400,NWAmes,7,6,Hip,Plywood,Plywood,3,3,PConc,3,3,1,1,1,1304,4,3,1,2,3,3,5,2008,WarrantyDeed,174000,1,1,1,1,0,0,1,close,MedLow,1_story,Single,1,Colonial,0,0,1,1,0,0,0,1,1,2,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,12.066810578196666
1613,526352090,20,RL,85,10628,NAmes,7,5,Flat,Plywood,Plywood,3,4,CBlock,3,4,4,5,1,1277,3,2,1,2,3,3,4,2007,WarrantyDeed,167000,1,1,1,1,0,0,1,close,High,1_story,Single,0,Colonial,0,0,0,1,1,0,0,1,1,2,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,12.025749091398891
411,527453060,160,RL,24,2280,NPkVill,6,6,Gable,Plywood,Brk Cmn,3,3,CBlock,4,3,1,4,1,855,3,3,1,2,3,3,7,2009,WarrantyDeed,148500,1,1,1,0,0,0,1,close,veryLow,2&2.5_story,TownHouse,0,Colonial,0,1,0,1,0,0,0,1,1,2,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,11.908340237224891
810,906226090,90,RL,64,7018,SawyerW,5,5,Gable,HdBoard,HdBoard,3,3,Slab,0,0,0,0,0,0,3,6,0,2,3,3,6,2009,WarrantyDeed,147983,1,1,1,1,0,0,1,veryClose,MedLow,2&2.5_story,Duplex,0,Colonial,0,1,0,1,0,1,1,1,1,2,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,11.904852681283913
548,531452010,160,RL,75,10762,SawyerW,6,6,Gable,Plywood,Plywood,3,3,CBlock,4,3,1,1,1,626,3,3,1,1,3,3,4,2009,WarrantyDeed,120000,1,1,1,0,1,0,1,close,MedLow,2&2.5_story,TownHouse,0,Medieval,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,11.695247021764184
2179,908152280,20,RL,60,7024,Edwards,5,5,Gable,VinylSd,VinylSd,3,3,PConc,5,4,1,4,1,1090,4,2,0,2,3,3,6,2007,WarrantyDeed,157000,1,1,1,1,0,0,1,close,MedHigh,1_story,Single,0,Contemporary,1,1,0,1,1,0,0,1,1,2,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,11.964001084330445
2746,905480160,50,RL,50,7585,Edwards,5,3,Gable,MetalSd,MetalSd,3,3,CBlock,2,2,2,1,1,810,2,4,1,1,3,3,8,2006,WarrantyDeed,91500,1,1,1,1,0,0,1,veryClose,MedHigh,1.5_story,Single,0,Stone-age,0,1,0,1,0,0,0,1,1,2,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,11.424094251263613
1486,908102030,30,RL,67,8777,Edwards,5,7,Gable,MetalSd,Wd Sdng,3,3,CBlock,2,3,1,1,1,796,4,2,0,0,0,0,5,2008,WarrantyDeed,85000,1,1,1,1,0,0,1,veryClose,MedHigh,1_story,Single,0,Stone-age,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,11.350406535472453
2168,908102100,20,RL,70,9170,Edwards,5,7,Hip,MetalSd,MetalSd,3,3,CBlock,3,3,1,4,5,1214,5,2,0,2,2,2,4,2007,WarrantyDeed,140000,1,1,1,0,1,0,1,veryClose,MedHigh,1_story,Single,0,Colonial,0,0,0,1,0,0,0,1,1,2,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,11.84939770159144
2061,905105260,20,RL,66,7742,Sawyer,5,7,Gable,HdBoard,HdBoard,3,3,CBlock,3,3,1,3,1,955,5,3,0,1,3,3,1,2007,WarrantyDeed,127000,1,1,1,1,0,0,1,close,MedHigh,1_story,Single,0,Colonial,0,1,0,1,0,0,0,1,1,2,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,11.751942365440728
