Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Neighborhood,Overall Qual,Overall Cond,Roof Style,Exterior 1st,Exterior 2nd,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Total Bsmt SF,Heating QC,Bedroom AbvGr,Fireplaces,Garage Cars,Garage Qual,Garage Cond,Mo Sold,Yr Sold,Sale Type,SalePrice,Street_isPaved,Lotshape_isRegular,isLandLevel,isLotInside,isLotCorner,isLotCulDSac,isSlopeNormal,proximity_to,Density,House_style,Bldg_type,isgood_overall,house_age,is_remodeled,is_roofGable,has_masonryveneer,hasgood_Exterior,hasgood_Basement,hasBasement,is_fullfurnished,has_gasFurnace,has_centralAir,total_full_baths,total_half_baths,has_1pluskitchen,has_goodkitchen,is_fullyfunctional,has_fireplace,has_detachedGarage,has_Garage,has_goodGarage,has_paveddriveway,has_pool,has_woodDeck,has_Porch,has_miscFeatures,has_goodFence,isNeigh_collgcr_oldtown,is_densityHigh
1084,528228465,20,RL,43,3182,Blmngtn,7,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,3,1,1,1266,5,2,1,2,3,3,3,2008,WarrantyDeed,159895,1,1,1,1,0,0,1,close,Low,1_story,Single,0,Contemporary,1,1,1,1,1,0,0,1,1,2,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0
1522,909250040,70,RL,51,9842,SWISU,5,6,Gable,MetalSd,Wd Sdng,3,3,BrkTil,3,2,1,1,1,612,5,4,0,2,3,3,5,2008,WarrantyDeed,189000,1,1,1,1,0,0,1,veryClose,Low,2&2.5_story,Single,0,Stone-age,0,1,0,1,0,0,0,1,1,3,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0
2496,532378130,20,RL,68,8020,Sawyer,5,6,Gable,HdBoard,HdBoard,3,3,CBlock,3,3,1,4,1,912,3,3,0,0,0,0,4,2006,WarrantyDeed,124000,1,0,1,1,0,0,1,close,MedHigh,1_story,Single,0,Colonial,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
220,905103060,20,RL,68,11341,Sawyer,5,6,Hip,Wd Sdng,Wd Sdng,3,3,CBlock,4,3,1,4,1,1392,3,3,1,2,3,3,5,2010,WarrantyDeed,121500,1,0,1,1,0,0,1,close,MedHigh,1_story,Single,0,Colonial,0,0,1,1,0,0,0,1,1,2,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1
1254,535354200,90,RL,76,12436,NAmes,5,5,Gable,Wd Sdng,Wd Sdng,3,3,CBlock,3,3,1,1,1,1824,2,5,0,2,3,3,1,2008,WarrantyDeed,146000,1,1,1,1,0,0,1,close,High,1_story,Duplex,0,Colonial,0,1,0,1,0,0,0,1,1,2,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1
1443,907196040,60,RL,75,12192,CollgCr,7,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,1,5,1,928,5,3,0,2,3,3,5,2008,WarrantyDeed,235000,1,0,1,1,0,0,1,close,High,2&2.5_story,Single,0,Contemporary,1,1,0,1,0,0,0,1,1,3,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1
2885,911370530,120,RM,44,3842,Crawfor,8,5,Hip,CemntBd,CmentBd,4,3,PConc,5,3,4,5,1,1594,5,2,1,2,3,3,12,2006,WarrantyDeed,300000,1,0,0,1,0,0,0,close,MedLow,1_story,TownHouse,1,Contemporary,1,0,1,1,1,0,0,1,1,3,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0
2920,923228260,160,RM,21,1936,MeadowV,4,7,Gable,CemntBd,CmentBd,3,3,CBlock,3,3,1,1,1,546,4,3,0,0,0,0,6,2006,WarrantyDeed,90500,1,1,1,1,0,0,1,close,Low,2&2.5_story,TownHouse,0,Colonial,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1197,534225120,90,RL,74,13101,NAmes,5,5,Gable,HdBoard,HdBoard,3,3,CBlock,3,3,1,2,1,1728,3,6,0,2,3,3,11,2008,WarrantyDeed,142600,1,0,1,1,0,0,1,close,High,1_story,Duplex,0,Colonial,0,1,1,1,0,0,0,1,1,2,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1
848,907192090,20,RL,67,9808,CollgCr,7,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,1,5,1,1573,5,3,0,2,3,3,3,2009,WarrantyDeed,227000,1,0,1,1,0,0,1,close,High,1_story,Single,0,Contemporary,1,1,1,1,0,0,0,1,1,3,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1
926,909279010,90,RL,68,8145,Crawfor,7,6,Gable,Wd Sdng,Wd Sdng,3,3,BrkTil,3,3,1,2,1,920,5,5,2,2,3,3,7,2009,WarrantyDeed,205000,1,0,0,0,1,0,1,close,MedLow,2&2.5_story,Duplex,1,Stone-age,0,1,0,1,0,0,0,1,1,2,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0
2158,907295040,20,RL,73,17227,CollgCr,8,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,4,5,1,1341,5,1,1,2,3,3,1,2007,WarrantyDeed,246900,1,0,1,0,0,1,0,close,High,1_story,Single,1,Medieval,1,1,1,1,1,0,0,1,1,2,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1
1555,911102090,70,C (all),60,5280,IDOTRR,4,7,Gable,Wd Sdng,Wd Sdng,3,3,Stone,1,2,1,1,1,173,5,2,0,1,2,3,7,2008,WarrantyDeed,89000,1,1,1,0,1,0,1,veryClose,MedLow,2&2.5_story,Single,0,Stone-age,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0
278,908102300,50,RL,89,11792,Edwards,4,5,Gable,VinylSd,VinylSd,3,3,CBlock,3,3,1,1,1,744,5,2,0,2,3,2,6,2010,WarrantyDeed,64000,1,1,1,1,0,0,1,close,MedHigh,1.5_story,Single,0,Stone-age,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1
2522,533253160,120,RL,40,3876,Greens,8,5,Gable,Wd Sdng,Plywood,4,3,CBlock,4,3,4,5,4,1226,3,1,1,2,3,3,7,2006,WarrantyDeed,170000,1,0,1,1,0,0,1,close,veryLow,1_story,TownHouse,1,Colonial,0,1,0,1,1,0,0,1,1,2,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0
434,528110090,60,RL,107,13891,NridgHt,9,5,Hip,VinylSd,VinylSd,5,3,PConc,5,3,4,1,1,1734,5,4,1,3,3,3,1,2009,New Home,582933,1,1,1,1,0,0,1,close,MedHigh,2&2.5_story,Single,1,Contemporary,1,0,1,1,1,0,0,1,1,3,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1
2683,903234030,30,RM,50,6000,OldTown,6,6,Gable,MetalSd,MetalSd,3,4,BrkTil,3,3,1,3,1,1103,4,2,1,2,3,3,7,2006,WarrantyDeed,110500,1,1,1,1,0,0,1,veryClose,High,1_story,Single,0,Stone-age,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1
2173,908127070,20,RL,80,8240,Edwards,6,6,Hip,HdBoard,HdBoard,3,3,CBlock,3,3,1,1,1,1179,4,2,0,2,3,3,6,2007,WarrantyDeed,110000,1,1,1,1,0,0,1,close,MedHigh,1_story,Single,0,Colonial,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
894,908201040,20,RL,50,9405,Edwards,5,9,Hip,VinylSd,VinylSd,3,5,CBlock,3,3,1,1,1,698,5,2,0,0,0,0,6,2009,WarrantyDeed,118000,1,1,1,1,0,0,1,close,MedHigh,1_story,Single,1,Stone-age,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1
1066,528170070,60,RL,85,10625,NridgHt,7,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,1,5,1,998,5,3,1,3,3,3,8,2008,WarrantyDeed,284000,1,1,1,1,0,0,1,close,MedHigh,2&2.5_story,Single,0,Contemporary,1,1,1,1,0,0,0,1,1,3,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1
1261,535402120,60,RL,70,9247,NAmes,6,6,Gable,HdBoard,HdBoard,3,3,CBlock,3,3,1,4,1,858,5,4,1,2,3,3,3,2008,WarrantyDeed,171000,1,0,1,1,0,0,1,close,High,2&2.5_story,Single,0,Colonial,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1
537,531369010,60,RL,96,10628,SawyerW,7,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,4,1,1,835,5,3,0,2,3,3,1,2009,WarrantyDeed,193000,1,0,1,0,1,0,1,close,MedLow,2&2.5_story,Single,0,Contemporary,1,1,0,1,1,0,0,1,1,2,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0
2301,923275010,20,RL,68,11000,Mitchel,5,6,Gable,Plywood,Plywood,3,3,PConc,4,3,1,2,1,1090,3,3,0,2,3,3,6,2007,WarrantyDeed,135000,1,0,1,0,1,0,1,close,MedLow,1_story,Single,0,Colonial,1,1,0,1,0,0,0,1,1,2,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0
2854,909253080,70,RL,54,9399,Crawfor,7,8,Gable,MetalSd,Stucco,3,3,BrkTil,3,3,2,1,1,818,3,4,1,1,2,3,9,2006,WarrantyDeed,167000,1,1,0,1,0,0,1,close,MedLow,2&2.5_story,Single,1,Stone-age,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0
2649,902128020,20,RM,60,7200,OldTown,4,5,Gable,MetalSd,MetalSd,3,3,CBlock,3,3,1,1,1,576,5,2,0,1,3,3,8,2006,COD,105000,1,1,1,1,0,0,1,close,High,1_story,Single,0,Colonial,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1
2776,907180120,20,RL,78,10264,CollgCr,7,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,3,4,1,1588,5,3,0,2,3,3,8,2006,WarrantyDeed,214000,1,0,1,1,0,0,1,close,High,1_story,Single,0,Medieval,0,1,1,1,1,0,0,1,1,2,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
2403,528172150,60,RL,68,13215,NridgHt,8,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,1,5,1,1420,5,3,1,3,3,3,2,2006,WarrantyDeed,279000,1,0,1,0,1,0,1,close,MedHigh,2&2.5_story,Single,1,Contemporary,1,1,1,1,0,0,0,1,1,3,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1
2355,527375160,80,RL,81,10530,NWAmes,6,6,Gable,Plywood,Plywood,3,3,CBlock,3,2,1,4,1,675,3,3,1,2,3,3,6,2006,WarrantyDeed,184500,1,1,1,1,0,0,1,close,MedLow,Splitlevel,Single,0,Colonial,1,1,1,1,0,0,0,1,1,3,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0
1983,902201130,50,RM,50,6000,OldTown,3,7,Gable,MetalSd,MetalSd,3,4,CBlock,3,3,1,4,1,649,5,2,0,1,3,3,6,2007,WarrantyDeed,120000,1,1,1,1,0,0,1,close,High,1.5_story,Single,0,Stone-age,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1
547,531450120,60,RL,70,7703,SawyerW,6,6,Gable,HdBoard,HdBoard,4,4,PConc,4,4,1,5,4,816,5,3,0,2,3,3,11,2009,WarrantyDeed,171500,1,1,1,1,0,0,1,close,MedLow,2&2.5_story,Single,0,Medieval,0,1,0,1,1,0,0,1,1,2,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0
1842,533208070,160,FV,35,4251,Somerst,7,5,Gable,MetalSd,MetalSd,4,3,PConc,4,3,1,1,1,625,5,2,0,2,3,3,6,2007,New Home,164700,1,0,1,1,0,0,1,close,MedHigh,2&2.5_story,TownHouse,0,Contemporary,1,1,0,1,0,0,0,1,1,2,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1
2748,906204180,60,RL,88,12128,SawyerW,6,4,Gable,HdBoard,HdBoard,4,3,CBlock,4,3,1,4,1,868,5,4,1,2,3,3,11,2006,WarrantyDeed,209000,1,0,0,1,0,0,1,close,MedLow,2&2.5_story,Single,0,Medieval,0,1,1,1,0,0,0,1,1,2,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0
2425,528228430,120,RM,68,3072,Blmngtn,7,5,Hip,VinylSd,VinylSd,4,3,PConc,4,3,1,5,1,1365,5,2,1,2,3,3,9,2006,WarrantyDeed,225000,1,1,1,1,0,0,1,close,Low,1_story,TownHouse,0,Contemporary,1,0,1,1,0,0,0,1,1,3,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0
2837,908227040,50,RL,58,8410,Edwards,5,3,Gambrel,Wd Sdng,VinylSd,3,2,PConc,3,3,1,1,1,658,3,5,0,0,0,0,5,2006,WarrantyDeed,81000,1,1,1,0,0,0,1,veryClose,MedHigh,1.5_story,Single,0,Stone-age,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
2456,528429100,20,RL,49,15218,Somerst,8,5,Gable,VinylSd,VinylSd,4,3,PConc,5,4,1,5,1,1670,5,2,1,3,3,3,9,2006,New Home,336820,1,0,1,0,0,1,1,veryClose,MedHigh,1_story,Single,1,Contemporary,1,1,1,1,1,0,0,1,1,3,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1
2114,906402070,60,RL,68,14364,SawyerW,7,5,Gable,Plywood,Plywood,4,3,CBlock,4,3,4,5,1,1157,5,3,1,2,3,3,4,2007,WarrantyDeed,277000,1,0,0,1,0,0,0,close,MedLow,2&2.5_story,Single,0,Medieval,0,1,1,1,1,0,0,1,1,3,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0
1890,534278190,20,RL,70,8680,NAmes,5,7,Hip,CemntBd,CmentBd,3,3,CBlock,3,3,1,1,1,894,3,3,0,1,3,3,1,2007,WarrantyDeed,117600,1,1,1,1,0,0,1,close,High,1_story,Single,0,Colonial,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1
621,534477110,50,RL,80,9600,NAmes,6,8,Gable,VinylSd,VinylSd,3,4,CBlock,3,3,1,3,1,856,5,3,0,1,3,3,9,2009,WarrantyDeed,140000,1,1,1,1,0,0,1,close,High,1.5_story,Single,1,Colonial,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
1427,906412050,20,RL,91,11778,CollgCr,9,5,Hip,VinylSd,VinylSd,5,3,PConc,5,3,3,5,1,1751,5,3,2,3,3,3,12,2008,New Home,395039,1,1,1,1,0,0,1,far,High,1_story,Single,1,Contemporary,1,0,1,1,1,0,0,1,1,3,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1
1728,528218010,60,RL,59,15810,Gilbert,6,5,Gable,VinylSd,VinylSd,4,3,CBlock,4,3,1,1,1,768,5,3,0,2,3,3,5,2007,New Home,181755,1,0,1,1,0,0,1,veryClose,MedHigh,2&2.5_story,Single,0,Contemporary,1,1,1,1,0,0,0,1,1,3,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1
2472,531367010,20,RL,91,11024,SawyerW,7,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,3,1,1,1400,5,3,0,2,3,3,10,2006,New Home,186800,1,0,1,0,1,0,1,close,MedLow,1_story,Single,0,Contemporary,1,1,1,1,1,0,0,1,1,2,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0
610,534402170,60,RL,68,8970,NAmes,5,6,Gable,MetalSd,MetalSd,3,4,CBlock,3,3,1,4,1,744,3,4,1,2,3,3,6,2009,WarrantyDeed,177500,1,0,1,0,1,0,1,close,High,2&2.5_story,Single,0,Colonial,0,1,0,1,0,0,0,1,1,2,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1
1950,535379060,30,RL,60,10800,OldTown,4,6,Gable,Wd Sdng,Wd Sdng,3,3,BrkTil,3,3,1,1,1,656,3,4,0,1,2,2,8,2007,WarrantyDeed,64500,1,1,1,1,0,0,1,close,High,1_story,Single,0,Stone-age,1,1,0,1,0,0,0,1,1,2,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1
94,533205060,120,FV,25,4835,Somerst,7,5,Gable,MetalSd,MetalSd,4,3,PConc,5,3,3,5,1,1488,5,2,1,2,3,3,3,2010,WarrantyDeed,260000,1,0,1,0,0,1,1,close,MedHigh,1_story,TownHouse,0,Contemporary,1,1,0,1,1,0,0,1,1,3,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1
1745,528228555,20,RL,53,3710,Blmngtn,7,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,3,1,1,1266,5,2,1,2,3,3,8,2007,New Home,185485,1,1,1,1,0,0,1,close,Low,1_story,Single,0,Contemporary,1,1,1,1,1,0,0,1,1,2,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0
744,903231130,30,RM,51,6120,BrkSide,5,7,Gable,Wd Sdng,Wd Sdng,3,3,BrkTil,3,3,1,3,1,715,3,2,0,1,2,3,11,2009,WarrantyDeed,105000,1,1,1,0,1,0,1,close,MedLow,1_story,Single,0,Stone-age,0,1,0,1,0,0,0,1,1,2,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0
1859,533254100,80,RL,80,9600,Veenker,6,7,Hip,Plywood,Plywood,4,4,CBlock,3,3,1,1,1,528,5,3,1,2,3,3,8,2007,WarrantyDeed,187000,1,1,1,0,0,0,1,veryClose,veryLow,Splitlevel,Single,1,Colonial,0,0,1,1,0,0,0,1,1,2,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0
2343,527301010,20,RL,91,14145,NWAmes,7,7,Gable,Wd Sdng,Wd Sdng,4,3,CBlock,4,3,2,4,1,1208,5,3,0,2,3,3,5,2006,WarrantyDeed,202500,1,1,1,0,1,0,1,close,MedLow,1_story,Single,1,Medieval,0,1,0,1,1,0,0,1,1,3,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0
1713,528172050,20,RL,70,9926,NridgHt,7,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,2,5,1,1614,5,3,0,3,3,3,5,2007,WarrantyDeed,245700,1,0,1,1,0,0,1,close,MedHigh,1_story,Single,0,Contemporary,1,1,1,1,1,0,0,1,1,3,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1
1816,531451150,160,RL,50,8012,SawyerW,6,5,Gable,Plywood,Plywood,3,3,CBlock,3,3,1,1,1,630,5,2,2,1,3,3,7,2007,WarrantyDeed,128000,1,1,1,1,0,0,1,close,MedLow,2&2.5_story,TownHouse,0,Medieval,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0
2390,528120110,60,RL,80,10240,NridgHt,8,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,2,1,1,1030,4,3,1,3,3,3,3,2006,WarrantyDeed,275500,1,1,1,1,0,0,1,close,MedHigh,2&2.5_story,Single,1,Contemporary,1,1,1,1,1,0,0,1,1,2,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1
364,527166010,60,RL,68,10762,Gilbert,7,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,1,5,1,978,5,3,1,2,3,3,5,2009,WarrantyDeed,225000,1,0,1,0,0,1,1,close,MedHigh,2&2.5_story,Single,0,Medieval,0,1,0,1,0,0,0,1,1,2,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1
684,535453100,80,RL,80,8000,NAmes,5,5,Gable,BrkFace,Plywood,3,3,CBlock,4,3,3,5,4,528,3,3,0,1,3,3,7,2009,WarrantyDeed,138000,1,1,1,1,0,0,1,close,High,Splitlevel,Single,0,Colonial,0,1,0,1,1,0,0,1,1,2,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1
32,527451410,160,RM,21,1680,BrDale,6,5,Gable,HdBoard,ImStucc,3,3,CBlock,3,3,1,1,1,525,3,3,0,1,3,3,3,2010,WarrantyDeed,88000,1,1,1,1,0,0,1,close,Low,2&2.5_story,TownHouse,0,Colonial,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0
1698,528110100,60,RL,105,13693,NridgHt,9,5,Hip,VinylSd,VinylSd,5,3,PConc,4,3,3,1,1,2153,5,3,1,3,3,3,3,2007,WarrantyDeed,380000,1,1,1,1,0,0,1,close,MedHigh,2&2.5_story,Single,1,Contemporary,1,0,1,1,1,0,0,1,1,2,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1
1129,528482020,20,FV,85,10625,Somerst,8,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,3,1,1,1660,5,3,1,3,3,3,6,2008,WarrantyDeed,256000,1,1,1,1,0,0,1,close,MedHigh,1_story,Single,1,Contemporary,1,1,1,1,1,0,0,1,1,2,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1
165,535456110,20,RL,60,7200,NAmes,5,7,Gable,Wd Sdng,Wd Sdng,3,3,CBlock,3,3,2,3,4,900,3,3,0,2,3,3,5,2010,WarrantyDeed,134800,1,1,1,0,1,0,1,close,High,1_story,Single,0,Colonial,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1
935,909451140,160,RM,24,1612,Blueste,6,6,Gable,MetalSd,MetalSd,3,3,CBlock,4,3,1,1,1,561,3,2,1,2,3,3,7,2009,WarrantyDeed,121000,1,1,1,1,0,0,1,close,veryLow,2&2.5_story,TownHouse,0,Medieval,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0
1802,528480020,60,FV,84,10207,Somerst,7,6,Gable,VinylSd,VinylSd,4,3,PConc,4,3,1,1,1,874,5,3,0,2,3,3,8,2007,New Home,227875,1,1,1,1,0,0,1,close,MedHigh,2&2.5_story,Single,1,Contemporary,1,1,0,1,0,0,0,1,1,3,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1
250,906378100,20,RL,64,10475,CollgCr,8,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,3,1,1,1694,5,3,0,3,3,3,2,2010,WarrantyDeed,245350,1,0,1,0,1,0,1,close,High,1_story,Single,1,Contemporary,1,1,1,1,1,0,0,1,1,2,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
2668,902401090,90,RM,33,5976,OldTown,5,7,Hip,Wd Sdng,Wd Sdng,3,3,PConc,3,3,1,1,1,624,4,2,0,0,0,0,12,2006,WarrantyDeed,93500,1,1,1,1,0,0,1,close,High,2&2.5_story,Duplex,0,Stone-age,0,0,0,1,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1
236,905426060,30,RL,85,10625,Edwards,5,5,Gable,Wd Sdng,Wd Sdng,3,3,BrkTil,3,3,1,4,1,458,2,2,0,1,2,3,5,2010,COD,83000,1,1,1,0,1,0,1,close,MedHigh,1_story,Single,0,Stone-age,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1
2117,906426195,60,RL,68,53107,ClearCr,6,5,Gable,HdBoard,HdBoard,4,3,PConc,4,3,3,5,1,1580,5,3,2,2,3,3,6,2007,WarrantyDeed,240000,1,0,0,0,1,0,0,veryClose,Low,2&2.5_story,Single,0,Medieval,0,1,0,1,1,0,0,1,1,3,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0
2029,903430040,45,RM,40,5680,OldTown,5,4,Gable,AsbShng,AsbShng,3,3,CBlock,3,3,1,1,1,592,3,3,0,1,3,2,9,2007,WarrantyDeed,113000,1,1,1,1,0,0,1,close,High,1.5_story,Single,0,Stone-age,0,1,0,1,0,0,0,1,0,2,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1
636,535175050,20,RL,66,12400,NAmes,6,7,Hip,Wd Sdng,Wd Sdng,3,3,CBlock,3,2,1,4,1,1215,3,3,0,1,3,3,6,2009,WarrantyDeed,155000,1,0,1,1,0,0,1,veryClose,High,1_story,Single,1,Colonial,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1
1155,532378200,20,RL,65,6768,Sawyer,6,8,Hip,HdBoard,HdBoard,3,4,CBlock,3,3,2,5,1,912,4,3,0,1,3,3,5,2008,WarrantyDeed,142000,1,0,1,1,0,0,1,veryClose,MedHigh,1_story,Single,1,Colonial,0,0,0,1,0,0,0,1,1,2,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1
739,903228120,45,RM,50,6000,BrkSide,6,7,Gable,Wd Sdng,Wd Sdng,4,3,PConc,3,3,1,1,1,884,4,2,0,1,3,3,1,2009,WarrantyDeed,119000,1,1,1,1,0,0,1,close,MedLow,1.5_story,Single,1,Stone-age,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0
1608,923400040,50,RL,75,12508,Mitchel,6,7,Gable,VinylSd,VinylSd,3,3,CBlock,4,3,2,4,1,983,5,4,0,1,3,3,7,2008,WarrantyDeed,160000,1,0,1,1,0,0,1,close,MedLow,1.5_story,Single,1,Stone-age,0,1,0,1,1,0,0,1,1,3,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0
1087,528235120,60,RL,62,7415,Gilbert,6,5,Gable,VinylSd,VinylSd,3,3,PConc,3,3,1,5,1,839,5,3,1,2,3,3,4,2008,WarrantyDeed,193000,1,0,1,1,0,0,1,close,MedHigh,2&2.5_story,Single,0,Contemporary,1,1,0,1,0,0,0,1,1,3,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1
1774,528366070,60,RL,88,11762,NoRidge,8,5,Gable,VinylSd,VinylSd,4,3,PConc,5,3,1,5,1,1105,5,4,1,2,3,3,9,2007,WarrantyDeed,263000,1,1,1,1,0,0,1,close,Low,2&2.5_story,Single,1,Medieval,0,1,1,1,1,0,0,1,1,3,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0
2816,907420090,20,RL,65,8767,CollgCr,7,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,3,5,1,1310,5,3,1,2,3,3,7,2006,New Home,164990,1,0,1,1,0,0,1,close,High,1_story,Single,0,Contemporary,1,1,0,1,1,0,0,1,1,2,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1
2194,908276230,20,RL,60,8190,Edwards,4,6,Hip,Wd Sdng,Wd Sdng,3,3,CBlock,3,3,1,4,1,948,5,3,1,1,3,3,10,2007,WarrantyDeed,119000,1,1,1,1,0,0,1,close,MedHigh,1_story,Single,0,Colonial,0,0,0,1,0,0,0,1,1,2,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1
523,528458180,20,FV,75,7500,Somerst,8,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,1,5,1,1372,5,2,1,2,3,3,6,2009,WarrantyDeed,238500,1,1,1,1,0,0,1,close,MedHigh,1_story,Single,1,Contemporary,1,1,1,1,0,0,0,1,1,2,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1
2767,906475200,20,RL,62,70761,ClearCr,7,5,Gable,Plywood,Plywood,3,3,CBlock,4,3,4,4,1,1533,3,2,2,2,3,3,12,2006,WarrantyDeed,280000,1,0,0,1,0,0,0,close,Low,1_story,Single,0,Colonial,0,1,0,1,1,0,0,1,1,3,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0
